SiteID;Longitude;Latitude
3301741;351641;4810251
3301754;265271;4826000
3301755;282254;4798503
3301759;266586;4798247
3301761;270581;4794956
3301762;268701;4804893
3301770;269147;4798749
3301799;263509;4826519
3301802;280036;4824383
3301803;269736;4804882
3301804;270976;4806464
3301822;187765;4830540
3301824;269566;4804135
3301827;285461;4823209
3301832;275119;4810323
3301836;281551;4822687
3301837;286513;4824255
3301839;251169;4808774
3301841;281611;4798697
3301844;199589;4826824
3301845;281466;4807717
3301846;272366;4806334
3301848;281574;4797081
3301849;230990;4809084
3301854;271131;4805330
3301882;282255;4823605
3301888;289125;4822003
3301889;303781;4781070
3301941;374214;4803941
3301951;269063;4806276
3301952;268098;4804929
3301988;285234;4824126
3302007;284492;4822884
3302008;283777;4822074
3302018;201471;4824152
3302130;286901;4823765
3302137;247634;4810983
3302139;185685;4828839
3302144;285888;4823788
3302145;282048;4825061
3302146;357572;4808764
3302155;268737;4804315
3302176;288191;4823686
3302177;284867;4824703
3302180;287593;4822614
3302183;280920;4822755
3302184;284717;4824314
3302185;267420;4804877
3302198;267219;4823304
3302222;189658;4830296
3302246;267766;4806178
3303333;243832;4817705
3400001;372754;4655956
3400002;396750;4738680
3400003;367790;4689093
3400004;347927;4737910
3400005;341392;4656751
3400006;372238;4704317
3400007;392238;4731175
3400008;373634;4651025
3400009;383558;4634435
3400010;376064;4756218
3400011;371592;4637643
3400012;415855;4735746
3400013;356812;4710387
3400015;401054;4656608
3400016;372854;4686262
3400018;385116;4688775
3400020;377732;4639925
3400021;346953;4689990
3400022;377672;4693473
3400023;387978;4695999
3400024;388135;4652300
3400025;378511;4747033
3400026;354259;4748352
3400027;340064;4691628
3400028;353813;4683390
3400029;349197;4655586
3400030;373236;4652091
3400031;404261;4733444
3400032;399410;4737180
3400033;355662;4738800
3400034;368872;4741498
3400035;352063;4727580
3400037;381690;4742841
3400038;372871;4652444
3400039;381186;4674823
3400040;383941;4681009
3400041;392535;4724664
3400042;390750;4718360
3400043;391230;4708145
3400044;378816;4669815
3400045;377025;4664455
3400047;361886;4668507
3400048;394445;4750431
3400049;348785;4743213
3400050;397122;4643412
3400051;339834;4679169
3400052;393664;4672219
3400053;364789;4663002
3400056;357959;4655011
3400057;375009;4646031
3400058;368686;4672236
3400059;388911;4679698
3400060;351852;4641593
3400062;367170;4639973
3400063;407052;4643666
3400065;375195;4650754
3400066;369549;4726331
3400067;401772;4634332
3400068;374512;4650548
3400069;351907;4660888
3400070;346559;4676456
3400074;402253;4738675
3400075;374204;4652673
3400078;367434;4678390
3400080;368502;4656909
3400088;376309;4646619
3400092;372981;4651775
3400093;375370;4653701
3400094;373566;4651449
3400095;373592;4651762
3400097;375757;4747686
3400098;375729;4642407
3400099;396460;4751791
3400100;349265;4739344
3400104;373099;4659043
3400106;403215;4636329
3400111;402337;4629690
3400112;359591;4676844
3400113;382297;4665157
3400117;374357;4650015
3400121;410193;4667063
3400122;385461;4703496
3400123;373499;4652464
3400125;373104;4651829
3400127;372931;4652201
3400128;373216;4651445
3400131;372500;4652836
3400134;373440;4651297
3400136;373157;4652702
3400137;372929;4652427
3400138;373632;4651219
3400139;374598;4651699
3400140;373328;4652084
3400143;376618;4687621
3400144;348310;4660748
3400145;364752;4721109
3400148;374957;4725755
3400150;368753;4715598
3400152;362831;4743340
3400154;367189;4736229
3400157;351570;4688084
3400158;383514;4738010
3400159;375160;4746902
3400161;377430;4723645
3400162;396108;4658841
3400163;377619;4743840
3400164;396008;4738422
3400167;342361;4666452
3400173;394407;4688448
3400175;347815;4670085
3400177;383143;4730926
3400178;380567;4732047
3400184;353214;4719401
3400185;352272;4723049
3400186;337127;4671826
3400189;350933;4731517
3400192;362121;4736221
3400193;337132;4676392
3400194;376196;4721101
3400195;357789;4682397
3400201;351670;4706655
3400203;351784;4704705
3400207;384125;4655072
3400209;386715;4637453
3400215;389166;4674123
3400217;354209;4710597
3400219;378631;4710122
3400221;360525;4679877
3400222;356066;4678180
3400225;376508;4696464
3400228;378222;4719768
3400232;397066;4749209
3400233;352270;4677811
3400235;382594;4760909
3400238;376406;4658898
3400242;372349;4652701
3400248;378088;4683684
3400249;396995;4745583
3400252;373651;4651699
3400254;379070;4730810
3400256;367227;4721573
3400257;386159;4723792
3400259;353040;4673823
3400260;385211;4727727
3400288;381125;4648917
3400292;390085;4654244
3400293;374083;4650080
3400300;374335;4651280
3400307;374105;4650674
3500003;-751662;3173929
3500004;-724778;3177914
3500009;-741065;3157297
3500010;-744706;3135455
3500011;-724892;3171011
3500012;-571940;3206791
3500013;-725284;3172473
3500014;-537361;3249732
3500015;-535040;3254925
3500016;-564903;3227727
3500017;-605440;3168158
3500018;-526046;3253847
3500022;-757646;3140055
3500023;-751630;3151209
3500024;-554336;3246892
3500025;-756796;3137500
3500026;-599584;3171605
3500027;-619297;3157276
3500028;-585496;3192468
3500030;-746717;3179615
3500032;-762583;3163284
3500033;-750315;3165340
3500034;-726506;3175609
3500036;-759727;3140963
3500037;-523141;3262472
3500038;-729329;3148983
3500039;-726819;3167205
3500040;-730015;3167095
3500041;-530934;3250421
3500042;-725939;3160409
3500043;-735671;3174632
3500045;-728383;3171479
3500046;-747458;3133367
3500048;-566218;3201331
3500049;-726093;3174602
3500050;-725462;3166008
3500051;-541944;3246825
3500052;-762977;3143638
3500053;-724144;3153032
3500054;-733975;3166646
3500055;-738870;3136938
3500056;-755277;3136323
3500058;-758194;3150229
3500059;-726587;3173006
3500060;-567785;3189579
3500061;-526499;3267278
3500062;-577851;3222681
3500063;-570188;3214888
3500064;-561502;3242510
3500065;-573327;3215726
3500067;-573229;3221025
3500068;-577480;3210950
3500069;-739559;3137033
3500072;-591522;3173638
3500073;-595689;3169766
3500074;-604794;3172403
3500075;-597946;3168636
3500076;-612181;3162666
3500077;-615155;3157927
3500079;-589092;3186419
3500080;-581122;3177186
3500081;-586419;3194559
3500082;-576123;3202731
3500083;-734190;3138997
3500084;-723784;3159239
3500085;-748089;3178616
3500086;-587205;3182029
3500087;-592250;3187749
3500088;-578543;3208109
3500089;-577033;3181089
3500090;-563057;3213143
3500091;-751330;3136657
3500092;-539302;3268537
3500093;-538016;3247499
3500094;-517427;3270822
3500095;-558515;3254559
3500096;-539835;3247112
3500098;-566734;3191360
3500099;-614110;3158554
3500101;-756871;3137761
3500105;-528549;3251174
3500110;-724652;3172360
3500113;-730370;3142928
3500115;-758491;3139669
3500118;-735052;3160621
3500119;-745046;3134117
3500120;-757836;3139207
3500121;-734211;3174384
3500122;-726419;3159744
3500123;-737189;3162299
3500125;-736822;3171264
3500126;-724351;3153428
3500128;-741448;3178516
3500133;-729927;3170896
3500135;-735186;3170828
3500136;-738181;3173389
3500137;-729110;3168477
3500140;-733961;3177104
3500141;-735935;3177253
3500146;-723463;3161210
3500148;-727664;3175008
3500151;-725951;3175994
3500155;-725650;3173075
3500156;-731194;3171904
3500160;-608155;3164095
3500162;-612993;3160065
3500163;-577716;3187303
3500166;-559749;3241627
3500167;-543521;3260806
3500168;-549727;3249600
3500169;-553535;3251220
3500170;-518730;3277610
3500171;-521431;3277951
3500172;-521219;3270296
3500173;-527074;3263054
3500174;-584023;3170274
3500176;-534715;3249831
3500177;-543299;3246689
3500178;-530542;3261549
3500179;-524187;3253870
3500181;-617870;3154771
3500188;-562465;3224496
3500190;-633977;3159383
3500196;-726416;3175147
3500200;-724840;3172188
3500201;-590758;3169769
3500202;-596549;3192207
3500203;-619754;3155667
3500208;-540381;3246398
3500209;-541378;3249835
3500211;-726589;3175786
3500213;-564035;3203781
3500215;-744125;3168683
3500216;-564636;3226621
3500217;-726177;3164574
3500218;-743344;3163039
3500219;-747517;3161099
3500220;-747528;3164203
3500221;-729924;3158962
3500223;-725940;3162686
3500225;-758829;3139912
3500226;-742587;3151188
3500229;-726448;3175904
3500231;-617002;3155755
3500236;-761041;3155157
3500237;-728685;3167685
3500239;-748870;3135073
3500241;-758063;3140921
3500242;-761616;3142946
3500243;-725061;3172877
3500245;-724835;3171899
3500250;-727154;3173244
3500251;-726468;3175813
3500252;-726040;3168130
3500253;-726747;3171974
3500254;-726525;3174850
3500257;-727371;3170910
3500258;-725329;3172923
3500259;-730794;3164014
3500260;-760711;3147899
3500262;-725582;3143845
3500264;-726123;3175190
3500265;-747306;3132454
3500267;-725672;3169279
3500268;-530912;3249720
3500269;-567470;3201633
3500270;-606319;3166719
3500271;-567015;3200555
3500273;-726151;3175571
3500274;-550691;3256575
3500276;-729048;3145255
3500277;-746559;3134768
3500281;-753783;3136487
3500282;-726489;3176043
3500283;-739994;3170683
3500286;-731219;3142608
3500290;-754391;3174780
3500295;-726652;3170486
3500296;-537754;3260719
3500297;-543909;3252369
3500299;-557037;3240846
3500301;-725598;3173581
3500302;-724981;3177168
3500306;-729260;3140310
3500307;-747491;3137371
3500308;-738475;3168525
3500309;-723802;3178188
3500310;-725978;3176575
3500315;-745175;3134846
3500316;-743489;3135192
3500317;-725015;3172624
3500319;-725948;3176437
3500320;-724819;3174635
3500321;-725459;3173622
3500322;-724198;3179441
3500323;-726181;3170151
3500324;-725955;3175920
3500327;-726546;3175121
3500329;-726612;3175560
3500331;-726516;3175466
3500332;-564797;3228131
3500333;-724553;3176765
3500334;-535494;3249388
3500336;-726876;3173980
3500338;-744630;3134350
3500342;-531627;3250054
3500344;-726272;3174335
3500346;-723889;3177896
3500348;-728063;3174768
3500349;-763328;3143591
3500352;-725174;3172440
3500355;-724949;3172527
3500356;-525099;3252678
3500357;-525036;3252799
3500358;-729046;3171391
3500359;-728666;3172502
3500362;-724870;3171840
3500363;-724663;3171475
3500365;-724497;3176461
3500366;-725343;3175809
3500368;-728797;3151289
3500369;-725707;3175944
3500373;-725781;3177041
3500374;-731624;3166012
3500375;-731572;3141737
3500378;-724427;3156009
3500379;-582323;3171509
3500384;-729853;3144678
3500386;-727015;3175395
3500395;-725393;3171376
3500396;-562317;3241428
3500397;-748041;3143159
3500398;-728979;3171526
3500399;-728356;3145807
3500402;-565316;3201312
3500406;-751702;3180679
3500407;-726406;3175235
3500417;-726600;3173925
3500423;-724687;3163451
3500424;-546686;3246309
3500429;-566846;3201286
3500433;-724898;3176635
3500434;-729942;3144102
3500436;-745541;3136165
3500440;-730251;3144013
3500445;-726002;3167042
3500447;-727806;3168318
3500448;-727795;3167406
3500457;-755176;3138433
3500458;-756195;3138970
3500459;-756364;3139074
3500473;-741506;3174495
3500483;-567766;3195512
3500484;-726147;3175832
3500488;-723172;3162595
3500502;-567264;3189928
3500503;-526050;3269800
3500504;-547506;3246317
3500505;-531623;3249464
3500506;-726720;3175311
3500507;-732173;3175461
3500512;-725635;3176308
3500518;-758836;3139135
3500549;-567896;3188495
3500550;-597549;3183999
3500552;-726350;3176194
3500556;-725917;3177047
3500560;-724937;3172721
3500561;-531430;3249278
3500562;-727003;3175287
3500570;-725040;3172593
3500574;-524588;3254339
3500576;-530515;3250108
3500578;-729777;3168011
3500580;-726150;3175256
3500582;-723969;3158165
3500584;-731312;3161407
3500585;-745212;3137819
3500586;-725845;3173240
3500587;-726885;3174467
3500589;-725717;3173946
3500594;-731851;3164864
3500598;-727640;3174293
3500600;-727806;3172567
3500602;-533240;3252210
3500603;-726571;3173538
3500604;-727018;3172484
3500606;-748761;3132879
3500607;-730537;3171852
3500611;-741470;3135633
3500614;-746647;3135255
3500622;-564841;3226906
3500623;-619004;3155084
3500627;-747424;3134285
3500630;-747351;3135646
3500636;-725176;3170612
3500638;-726902;3174265
3500639;-722424;3159112
3500640;-726939;3158946
3500641;-726361;3149938
3500642;-727878;3150956
3500643;-731561;3141961
3500644;-725286;3173522
3500647;-725109;3172632
3500650;-564648;3227935
3500651;-726889;3175184
3500653;-558773;3241305
3500661;-567123;3201456
3500663;-724986;3172188
3500664;-725946;3173934
3500665;-725612;3151521
3500668;-726933;3175332
3500669;-727016;3175137
3500672;-566412;3201260
3500675;-725776;3159646
3500680;-726790;3175746
3500684;-729188;3173056
3500686;-725636;3172464
3500688;-725981;3163907
3500689;-563541;3226336
3500690;-570181;3200978
3500691;-571840;3213835
3500693;-727823;3144794
3500701;-729109;3146399
3500705;-744912;3135853
3500711;-728604;3173790
3500719;-756647;3168309
3500720;-567587;3223781
3500723;-726313;3174892
3500726;-725602;3172782
3500727;-724907;3172299
3500728;-725256;3168885
3500729;-726392;3172722
3500736;-566968;3201768
3500751;-542148;3246217
3500753;-723773;3157642
3500756;-727621;3171333
3500760;-728582;3171032
3500769;-549120;3245537
3500771;-564062;3205203
3500774;-745339;3135816
3500779;-724277;3156195
3500780;-728685;3170872
3500786;-530217;3250356
3500787;-529596;3255797
3500790;-568716;3193376
3500793;-722358;3158223
3500796;-730166;3166501
3500816;-750316;3176365
3500820;-726089;3171064
3500822;-532631;3250507
3500873;-742615;3166347
3500894;-747948;3178750
3500897;-738982;3177978
3500901;-728814;3146676
3500906;-728005;3166644
3500907;-541220;3246131
3500910;-730675;3143341
3500911;-738996;3167742
3500917;-606836;3165502
3500918;-725597;3174117
3500920;-723999;3178002
3500921;-539427;3252887
3500923;-726327;3174948
3500925;-538639;3247308
3500926;-727761;3159776
3500928;-728930;3173106
3500929;-726777;3171992
3500931;-723985;3155403
3500938;-747956;3135980
3500942;-725278;3172690
3500968;-726810;3174518
3500972;-572336;3227709
3500974;-543256;3247166
3500980;-532397;3249749
3500981;-741625;3174077
3500984;-729339;3151213
3500985;-744331;3135626
3501057;-531262;3249794
3501072;-726504;3176085
3501108;-751883;3144441
3501145;-738501;3168171
3501152;-620594;3155523
3501158;-586485;3196412
3501159;-728109;3171478
3501161;-746187;3178018
3501162;-728178;3146153
3501164;-726807;3172539
3501171;-724176;3157306
3501174;-748040;3136088
3501176;-567569;3201617
3501177;-566879;3200515
3501178;-534504;3249982
3501182;-752073;3138220
3501184;-725856;3176820
3501207;-725495;3173423
3501218;-725554;3173085
3501228;-734099;3164609
3501234;-725267;3171907
3501236;-753424;3174197
3501237;-728755;3173995
3501241;-738591;3168193
3501242;-725223;3170341
3501243;-725192;3171819
3501253;-567792;3195191
3501254;-728753;3173766
3501255;-726102;3166979
3501274;-723703;3163243
3501288;-727660;3171851
3501317;-747985;3136212
3501347;-725259;3172292
3501370;-742118;3162153
3501385;-726153;3162899
3501386;-584816;3175198
3501387;-722930;3160215
3501388;-568843;3216030
3501391;-730490;3146863
3501392;-542954;3261814
3501393;-535163;3249648
3501398;-528121;3254371
3501399;-527477;3252698
3501402;-731944;3166953
3501405;-726156;3151784
3501406;-753323;3174363
3501407;-574475;3212498
3501429;-747723;3135028
3501430;-729097;3172722
3501431;-730643;3142472
3501465;-532036;3250770
3501466;-531800;3250298
3501468;-584270;3170106
3501471;-726451;3175146
3501476;-573110;3205198
3501477;-727197;3171764
3501478;-579309;3222769
3501481;-744589;3177268
3501485;-536742;3265619
3501486;-537872;3259163
3501487;-739798;3151360
3501488;-725562;3169278
3501527;-532528;3251013
3501557;-742083;3135897
3501586;-728905;3166053
3501610;-531006;3249818
3501612;-726489;3173167
3501614;-725603;3145166
3501634;-726179;3174848
3501636;-528653;3251403
3501642;-594913;3173960
3501658;-724781;3171448
3501710;-529961;3251771
3501717;-726098;3176339
3501719;-726959;3170285
3501739;-734405;3176037
3501743;-724956;3171045
3501753;-728567;3171050
3501754;-738418;3162520
3501755;-747625;3136441
3501763;-730937;3175737
3501774;-759513;3140044
3501775;-542026;3261646
3501779;-732247;3173016
3501821;-732361;3171279
3501830;-531046;3249907
3501836;-749470;3178600
3501841;-728838;3167112
3501843;-726218;3173478
3501845;-725215;3171493
3501855;-747898;3133097
3501858;-567343;3189533
3501861;-742011;3135813
3501864;-747694;3132518
3501865;-747573;3132532
3501866;-748215;3133094
3501873;-724998;3172244
3501880;-561216;3241119
3501883;-726297;3176131
3501907;-525723;3253152
3501908;-604367;3167212
3501921;-725156;3171272
3501936;-739798;3172626
3501938;-726250;3176190
3501945;-581373;3171721
3501948;-725998;3176538
3501968;-582379;3193856
3501971;-572909;3210869
3501973;-567680;3210785
3501984;-593195;3178678
3501985;-594918;3191073
3501986;-583117;3206571
3501987;-726208;3175349
3502059;-559071;3241412
3502064;-734435;3173309
3502067;-564851;3228282
3502070;-744799;3134720
3502071;-744806;3134173
3502109;-732213;3175768
3502110;-753246;3176454
3502118;-565583;3201074
3502121;-728152;3173264
3502148;-724842;3171755
3502180;-565606;3224295
3502182;-741363;3167425
3502220;-725239;3172559
3502236;-727512;3174843
3502256;-726346;3149914
3502257;-728070;3174557
3502280;-747401;3132413
3502304;-726116;3176146
3502307;-619425;3155819
3502332;-566525;3200811
3502335;-722426;3158231
3502339;-747602;3136420
3502355;-722535;3152427
3502364;-585878;3170378
3502370;-730536;3143566
3502374;-729784;3144623
3502470;-729126;3171973
3502521;-732632;3170723
3502532;-567756;3191957
3502536;-533000;3251905
3502558;-568614;3200805
3502575;-725697;3168020
3502597;-730711;3143424
3502606;-728817;3147316
3502617;-745381;3177977
3502626;-727681;3174776
3502629;-742244;3157485
3502633;-530722;3250362
3502641;-726312;3171898
3502653;-727703;3171468
3502655;-750015;3134238
3502656;-730176;3169645
3502662;-724971;3170714
3502701;-731169;3171347
3502702;-731287;3171751
3502715;-755799;3135590
3502735;-736538;3178089
3502750;-730582;3143552
3502766;-743956;3137001
3502811;-535201;3250018
3502813;-756687;3140548
3502823;-743923;3175348
3502841;-565721;3201688
3502842;-579257;3223089
3502873;-532124;3250213
3502874;-730421;3143696
3502896;-569415;3203857
3502911;-725944;3164590
3502921;-572398;3214722
3502925;-728642;3172115
3502933;-725038;3172154
3502944;-726205;3159734
3600001;28919;4691289
3600002;31209;4702105
3600003;57746;4682721
3600004;32667;4735756
3600005;30352;4684875
3600006;36055;4712737
3600007;86689;4724030
3600008;61952;4741517
3600010;18409;4660917
3600011;30124;4674614
3600012;21614;4675074
3600014;13093;4665139
3600015;50564;4741042
3600016;58751;4721720
3600017;78088;4744710
3600018;31989;4718641
3600019;47226;4704922
3600020;22474;4694639
3600021;27858;4691006
3600022;43363;4691137
3600023;27086;4731966
3600024;22497;4723665
3600025;17947;4721398
3600026;31139;4709044
3600027;83489;4729480
3600028;37155;4696028
3600029;32458;4670904
3600030;23750;4678235
3600032;26636;4690459
3600033;21061;4687541
3600035;34540;4691007
3600036;15619;4678586
3600037;21583;4711003
3600038;22770;4728275
3600039;26072;4689072
3600040;35718;4683252
3600041;45721;4683911
3600042;19812;4681795
3600043;27163;4697700
3600044;81189;4735708
3600045;32051;4695036
3600046;23040;4701650
3600047;44781;4724952
3600048;35072;4701825
3600050;47767;4680163
3600051;12714;4655636
3600052;40374;4676132
3600053;23988;4664976
3600054;35549;4705291
3600055;52236;4673642
3600056;28720;4689215
3600057;37560;4713661
3600058;27614;4683986
3600060;25043;4690366
3600061;36290;4714392
3600062;35528;4713073
3600064;94653;4733810
3600065;37106;4745522
3600066;37364;4743249
3600067;42931;4683141
3600068;27839;4691910
3600069;38140;4739817
3600070;36478;4735132
3600071;37432;4732983
3600072;34636;4729909
3600074;31305;4723081
3600076;35112;4720179
3600078;35675;4708821
3600079;32963;4688339
3600080;35141;4680210
3600082;32377;4672170
3600083;31454;4670210
3600085;65592;4744002
3600087;77543;4735731
3600088;82212;4732484
3600090;39191;4683943
3600091;27073;4691333
3600092;28181;4691374
3600093;23869;4689218
3600094;32193;4691119
3600095;54061;4681953
3600096;60722;4684277
3600097;65280;4686939
3600098;68300;4688563
3600099;48447;4689733
3600101;43385;4734717
3600102;78184;4750445
3600103;35472;4712658
3600105;23425;4716210
3600109;16715;4679371
3600110;23461;4710712
3600111;39728;4672082
3600112;52148;4688880
3600113;26629;4690070
3600114;30242;4692997
3600116;20463;4709976
3600117;17171;4729301
3600119;14457;4679085
3600121;19542;4720238
3600123;17925;4712624
3600124;12753;4717930
3600127;12485;4675236
3600129;41230;4730117
3600130;42167;4739935
3600131;56816;4742447
3600133;37402;4717682
3600134;57771;4691667
3600135;29031;4690858
3600137;51753;4723045
3600140;88249;4732559
3600141;38104;4691820
3600142;36753;4687925
3600143;84534;4739930
3600145;12708;4654082
3600146;50213;4714063
3600147;61097;4729832
3600148;60037;4675355
3600149;64806;4677993
3600150;37758;4703699
3600151;89378;4748112
3600152;27330;4721416
3600155;59032;4683529
3600156;26898;4691473
3600157;24256;4723882
3600158;45941;4698684
3600161;62480;4689476
3600162;26713;4691670
3600164;24122;4687791
3600168;70118;4741083
3600170;27292;4690537
3600172;27947;4692194
3600174;27562;4691657
3600176;28283;4691897
3600177;35374;4713270
3600178;24838;4729819
3600179;48571;4741034
3600181;18594;4682019
3600182;35151;4690408
3600183;52584;4678833
3600186;30897;4689631
3600189;28106;4692033
3600190;28865;4692121
3600192;22661;4719607
3600194;22004;4710480
3600195;25910;4690168
3600197;78639;4732254
3600198;26112;4689700
3600199;25036;4695622
3600200;19462;4679126
3600203;52856;4708425
3600204;56406;4725940
3600205;57142;4676378
3600207;28231;4692058
3600208;27625;4692033
3600212;26797;4690266
3600214;30521;4708962
3600215;28213;4697223
3600216;24158;4681828
3600217;28525;4691290
3600218;29574;4692910
3600219;32655;4695080
3600222;21032;4699742
3600224;36713;4712744
3600227;26754;4689385
3600231;35010;4713147
3600234;35570;4712998
3600236;20559;4695020
3600237;24458;4690529
3600239;35011;4713168
3600240;39480;4703015
3600241;26780;4731604
3600243;19239;4715301
3600244;17120;4715200
3600245;19772;4712900
3600247;20645;4710722
3600248;22060;4710726
3600249;60470;4746126
3600255;19838;4680670
3600258;27906;4691465
3600259;27008;4691508
3600260;34587;4682655
3600261;32787;4693216
3600263;30531;4713726
3600265;25650;4695806
3600266;27984;4692376
3600267;31312;4682222
3600268;13202;4718707
3600269;51012;4701963
3600270;23960;4669284
3600271;68523;4679856
3600272;28323;4723603
3600274;26681;4733657
3600276;31397;4697260
3600277;37256;4690558
3600279;75105;4752111
3600280;27854;4683047
3600282;65323;4749632
3600287;27039;4671645
3600289;27372;4691923
3600298;35799;4712346
3600299;39207;4713170
3600300;26499;4689708
3600301;28385;4690645
3600302;28946;4690061
3600303;30050;4689091
3600306;80428;4735239
3600311;18258;4721167
3600315;25884;4689017
3600319;23745;4702274
3600320;22590;4700529
3600321;22516;4697727
3600322;36337;4711905
3600334;34574;4689997
3600335;35226;4691403
3600339;27826;4691315
3600340;28496;4691697
3600342;31876;4710208
3600343;27686;4692173
3600344;19680;4658156
3600349;29993;4692516
3600352;44761;4717660
3600353;78173;4737551
3600358;30302;4729396
3600360;18836;4678487
3600364;63983;4750733
3600365;30214;4692070
3600378;27786;4692344
3600387;30738;4689316
3600426;28754;4690479
3600434;28619;4691412
3600447;33971;4673181
3600449;67607;4733462
3600452;25003;4689813
3600453;35452;4712885
3600466;38835;4682395
3600473;62028;4747396
3600475;63669;4756448
3600477;37932;4712554
3600478;28847;4691104
3600479;79273;4755663
3600490;12725;4677742
3600498;51235;4734643
3600501;54329;4744419
3600502;35919;4683755
3600508;22202;4694431
3600509;35867;4686224
3600510;30241;4731499
3600511;36501;4712713
3600513;27917;4691779
3600518;28705;4691379
3600519;27272;4691866
3600520;29541;4690772
3600521;74789;4729169
3600525;27223;4691621
3600528;27380;4692378
3600534;32329;4695416
3600535;25651;4690714
3600536;26051;4689388
3600549;57364;4708521
3600551;16389;4679561
3600555;70609;4741239
3600556;22512;4710706
3600558;76426;4737840
3600560;28298;4686917
3600561;22100;4684068
3600562;35506;4679309
3600565;35992;4712052
3600570;26987;4690711
3600575;26692;4696431
3600584;28337;4684961
3600586;12611;4659643
3600588;27492;4687786
3600599;83034;4727929
3600603;18172;4720834
3600604;29172;4707838
3600606;28224;4691446
3600607;35546;4713221
3600620;36441;4696667
3600627;12839;4718407
3600628;29562;4691241
3600631;26240;4683399
3600634;22074;4710194
3600635;27349;4691792
3600638;30648;4690513
3600648;25151;4724064
3600653;27504;4690176
3600654;19152;4709828
3600658;26101;4690235
3600659;27681;4690782
3600661;34902;4713612
3600662;33529;4689013
3600663;27813;4691814
3600667;35939;4714049
3600678;24480;4687999
3600684;48415;4743668
3600686;24428;4699637
3600688;42486;4721079
3600689;45145;4728637
3600693;26871;4668017
3600697;48777;4715664
3600698;62930;4696708
3600699;47157;4732283
3600702;62673;4718878
3600703;60020;4737919
3600705;87808;4741353
3600706;73903;4725655
3600714;14174;4671497
3600716;52677;4706352
3600720;95615;4736764
3600724;69257;4751481
3600725;69682;4737523
3600729;29061;4729955
3600771;27929;4692320
3600799;26748;4690163
3600838;44930;4674427
3600884;39327;4676954
3600888;25203;4690902
3600906;31564;4692011
3600907;27393;4732535
3600910;34373;4707865
3600918;32759;4670466
3600930;21803;4726039
3600936;33682;4698381
3600937;22339;4723575
3600938;34337;4677398
3600966;36227;4673122
3600967;54834;4717027
3600974;85868;4749819
3600979;27811;4692274
3600992;31028;4726207
3601016;36979;4713591
3601017;29534;4692166
3601027;28316;4730188
3601028;28192;4691649
3601029;27913;4692019
3601030;25741;4689242
3601031;19170;4680831
3601069;28210;4691494
3601083;27621;4734614
3601091;27736;4736086
3601092;28177;4706981
3601093;12541;4719119
3601111;59854;4713705
3601147;45833;4675576
3601153;34214;4722823
3601154;50080;4683226
3601163;22528;4688311
3601170;53332;4703246
3601176;29383;4693273
3601177;29331;4692171
3601182;70753;4681778
3601184;56760;4695065
3601189;35880;4713879
3601199;28364;4732041
3601206;26895;4691430
3601213;25775;4710781
3601254;29901;4729412
3601260;20980;4684867
3601289;33405;4714825
3601304;41365;4714657
3601318;18953;4697525
3601322;16413;4679181
3601323;31475;4686282
3601331;45367;4683750
3601332;30991;4738345
3601336;21982;4710703
3601377;18697;4695956
3601423;22146;4679446
3601489;27557;4691600
3601612;80235;4728409
3601613;79606;4731678
3601614;78068;4734159
3601615;76789;4735949
3601616;76212;4737374
3601617;74834;4741335
3601618;72492;4744529
3601619;68681;4747019
3601620;65880;4747446
3601621;63258;4747980
3601678;58022;4748113
3601679;30713;4692138
3601685;85345;4725566
3601736;30789;4683935
3601781;18550;4682185
3601796;27911;4691788
3601800;22948;4695519
3601802;25043;4679612
3601807;28560;4691931
3601808;22962;4687569
3601812;28043;4686560
3601814;29372;4691347
3601830;36721;4696470
3601834;34493;4712032
3601835;30120;4713300
3601849;21977;4724060
3601872;31025;4666910
3601891;39686;4694704
3601896;41408;4724802
3601897;40269;4709714
3601901;25559;4691424
3601902;27380;4692378
3601936;32769;4697700
3700001;275985;4539264
3700002;269631;4534875
3700004;260178;4510865
3700005;207861;4507212
3700006;231311;4547582
3700007;201677;4500807
3700008;307616;4520293
3700009;264684;4472658
3700010;211174;4545538
3700011;274325;4486374
3700013;282771;4521311
3700014;203770;4529997
3700015;187338;4512526
3700016;211168;4568213
3700017;192359;4553162
3700018;242277;4493590
3700019;192241;4474306
3700020;185022;4532409
3700021;236655;4522879
3700022;314607;4530340
3700023;182281;4495427
3700024;256190;4550443
3700025;278568;4514238
3700026;278085;4508198
3700027;248042;4552796
3700028;277164;4538153
3700029;225242;4521798
3700030;277844;4521112
3700031;277174;4500544
3700032;288821;4550893
3700033;187864;4481402
3700034;249305;4528352
3700035;273790;4562323
3700036;276059;4538528
3700037;297229;4539736
3700039;176925;4501469
3700040;192026;4500300
3700041;199604;4498149
3700042;183159;4499608
3700043;275639;4541699
3700044;277800;4541303
3700045;275850;4536713
3700046;285474;4535357
3700047;291952;4534154
3700048;297155;4533618
3700049;302644;4533561
3700050;321680;4527145
3700051;273339;4552940
3700052;275263;4545074
3700053;275060;4538311
3700054;287096;4523013
3700055;284660;4525793
3700056;282416;4528906
3700057;273858;4492444
3700058;263681;4474993
3700059;307302;4532451
3700060;317832;4529923
3700062;187434;4538385
3700064;174834;4544260
3700066;196279;4568515
3700067;265291;4474443
3700068;209689;4574075
3700069;253191;4496843
3700070;273940;4541719
3700071;305839;4546605
